"REF_DATE","GEO","DGUID","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","Gender","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","Trent University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612357435","138.1.1.1.1.2.3.1","1071","","","","0"
"2021/2022","Trent University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612357435","138.1.1.1.1.2.3.1","1320","","","","0"
"2022/2023","Trent University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612357435","138.1.1.1.1.2.3.1","1677","","","","0"
"2009/2010","University of Waterloo, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612385217","139.1.1.1.1.2.3.1","3108","","","","0"
"2010/2011","University of Waterloo, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612385217","139.1.1.1.1.2.3.1","3513","","","","0"
"2011/2012","University of Waterloo, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612385217","139.1.1.1.1.2.3.1","4032","","","","0"
"2012/2013","University of Waterloo, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612385217","139.1.1.1.1.2.3.1","4602","","","","0"
"2013/2014","University of Waterloo, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612385217","139.1.1.1.1.2.3.1","4980","","","","0"
"2014/2015","University of Waterloo, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612385217","139.1.1.1.1.2.3.1","5499","","","","0"
"2015/2016","University of Waterloo, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612385217","139.1.1.1.1.2.3.1","6087","","","","0"
"2016/2017","University of Waterloo, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612385217","139.1.1.1.1.2.3.1","6852","","","","0"
"2017/2018","University of Waterloo, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612385217","139.1.1.1.1.2.3.1","7815","","","","0"
"2018/2019","University of Waterloo, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612385217","139.1.1.1.1.2.3.1","8295","","","","0"
"2019/2020","University of Waterloo, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612385217","139.1.1.1.1.2.3.1","8775","","","","0"
"2020/2021","University of Waterloo, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612385217","139.1.1.1.1.2.3.1","8742","","","","0"
"2021/2022","University of Waterloo, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612385217","139.1.1.1.1.2.3.1","8883","","","","0"
"2022/2023","University of Waterloo, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612385217","139.1.1.1.1.2.3.1","8337","","","","0"
"2009/2010","Western University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612442447","140.1.1.1.1.2.3.1","2112","","","","0"
"2010/2011","Western University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612442447","140.1.1.1.1.2.3.1","2301","","","","0"
"2011/2012","Western University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612442447","140.1.1.1.1.2.3.1","2586","","","","0"
"2012/2013","Western University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612442447","140.1.1.1.1.2.3.1","2850","","","","0"
"2013/2014","Western University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612442447","140.1.1.1.1.2.3.1","3222","","","","0"
"2014/2015","Western University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612442447","140.1.1.1.1.2.3.1","3726","","","","0"
"2015/2016","Western University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612442447","140.1.1.1.1.2.3.1","4005","","","","0"
"2016/2017","Western University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612442447","140.1.1.1.1.2.3.1","4299","","","","0"
"2017/2018","Western University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612442447","140.1.1.1.1.2.3.1","4557","","","","0"
"2018/2019","Western University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612442447","140.1.1.1.1.2.3.1","5196","","","","0"
"2019/2020","Western University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612442447","140.1.1.1.1.2.3.1","5814","","","","0"
"2020/2021","Western University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612442447","140.1.1.1.1.2.3.1","5880","","","","0"
"2021/2022","Western University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612442447","140.1.1.1.1.2.3.1","5964","","","","0"
"2022/2023","Western University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612442447","140.1.1.1.1.2.3.1","5829","","","","0"
"2009/2010","Wilfrid Laurier University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612519411","141.1.1.1.1.2.3.1","306","","","","0"
"2010/2011","Wilfrid Laurier University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612519411","141.1.1.1.1.2.3.1","336","","","","0"
"2011/2012","Wilfrid Laurier University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612519411","141.1.1.1.1.2.3.1","408","","","","0"
"2012/2013","Wilfrid Laurier University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612519411","141.1.1.1.1.2.3.1","558","","","","0"
"2013/2014","Wilfrid Laurier University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612519411","141.1.1.1.1.2.3.1","681","","","","0"
"2014/2015","Wilfrid Laurier University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612519411","141.1.1.1.1.2.3.1","759","","","","0"
"2015/2016","Wilfrid Laurier University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612519411","141.1.1.1.1.2.3.1","918","","","","0"
"2016/2017","Wilfrid Laurier University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612519411","141.1.1.1.1.2.3.1","978","","","","0"
"2017/2018","Wilfrid Laurier University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612519411","141.1.1.1.1.2.3.1","1110","","","","0"
"2018/2019","Wilfrid Laurier University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612519411","141.1.1.1.1.2.3.1","1176","","","","0"
"2019/2020","Wilfrid Laurier University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612519411","141.1.1.1.1.2.3.1","1317","","","","0"
"2020/2021","Wilfrid Laurier University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612519411","141.1.1.1.1.2.3.1","1200","","","","0"
"2021/2022","Wilfrid Laurier University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612519411","141.1.1.1.1.2.3.1","1254","","","","0"
"2022/2023","Wilfrid Laurier University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612519411","141.1.1.1.1.2.3.1","1155","","","","0"
"2009/2010","University of Windsor, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612556555","142.1.1.1.1.2.3.1","1317","","","","0"
"2010/2011","University of Windsor, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612556555","142.1.1.1.1.2.3.1","1350","","","","0"
"2011/2012","University of Windsor, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612556555","142.1.1.1.1.2.3.1","1389","","","","0"
"2012/2013","University of Windsor, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612556555","142.1.1.1.1.2.3.1","1674","","","","0"
"2013/2014","University of Windsor, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612556555","142.1.1.1.1.2.3.1","2139","","","","0"
"2014/2015","University of Windsor, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612556555","142.1.1.1.1.2.3.1","2274","","","","0"
"2015/2016","University of Windsor, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612556555","142.1.1.1.1.2.3.1","2451","","","","0"
"2016/2017","University of Windsor, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612556555","142.1.1.1.1.2.3.1","2619","","","","0"
"2017/2018","University of Windsor, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612556555","142.1.1.1.1.2.3.1","2985","","","","0"
"2018/2019","University of Windsor, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612556555","142.1.1.1.1.2.3.1","3393","","","","0"
"2019/2020","University of Windsor, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612556555","142.1.1.1.1.2.3.1","3438","","","","0"
"2020/2021","University of Windsor, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612556555","142.1.1.1.1.2.3.1","3576","","","","0"
"2021/2022","University of Windsor, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612556555","142.1.1.1.1.2.3.1","4065","","","","0"
"2022/2023","University of Windsor, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612556555","142.1.1.1.1.2.3.1","4941","","","","0"
"2009/2010","York University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612605303","143.1.1.1.1.2.3.1","2835","","","","0"
"2010/2011","York University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612605303","143.1.1.1.1.2.3.1","3384","","","","0"
"2011/2012","York University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612605303","143.1.1.1.1.2.3.1","3750","","","","0"
"2012/2013","York University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612605303","143.1.1.1.1.2.3.1","3969","","","","0"
"2013/2014","York University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612605303","143.1.1.1.1.2.3.1","4350","","","","0"
"2014/2015","York University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612605303","143.1.1.1.1.2.3.1","4914","","","","0"
"2015/2016","York University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612605303","143.1.1.1.1.2.3.1","5337","","","","0"
"2016/2017","York University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612605303","143.1.1.1.1.2.3.1","5928","","","","0"
"2017/2018","York University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612605303","143.1.1.1.1.2.3.1","6690","","","","0"
"2018/2019","York University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612605303","143.1.1.1.1.2.3.1","7887","","","","0"
"2019/2020","York University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612605303","143.1.1.1.1.2.3.1","9174","","","","0"
"2020/2021","York University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612605303","143.1.1.1.1.2.3.1","9456","","","","0"
"2021/2022","York University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612605303","143.1.1.1.1.2.3.1","9282","","","","0"
"2022/2023","York University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612605303","143.1.1.1.1.2.3.1","8697","","","","0"
"2009/2010","OCAD University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612668777","144.1.1.1.1.2.3.1","144","","","","0"
"2010/2011","OCAD University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612668777","144.1.1.1.1.2.3.1","159","","","","0"
"2011/2012","OCAD University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612668777","144.1.1.1.1.2.3.1","192","","","","0"
"2012/2013","OCAD University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612668777","144.1.1.1.1.2.3.1","261","","","","0"
"2013/2014","OCAD University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612668777","144.1.1.1.1.2.3.1","312","","","","0"
"2014/2015","OCAD University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612668777","144.1.1.1.1.2.3.1","357","","","","0"
"2015/2016","OCAD University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612668777","144.1.1.1.1.2.3.1","387","","","","0"
"2016/2017","OCAD University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612668777","144.1.1.1.1.2.3.1","456","","","","0"
"2017/2018","OCAD University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612668777","144.1.1.1.1.2.3.1","531","","","","0"
"2018/2019","OCAD University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612668777","144.1.1.1.1.2.3.1","687","","","","0"
"2019/2020","OCAD University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612668777","144.1.1.1.1.2.3.1","858","","","","0"
"2020/2021","OCAD University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612668777","144.1.1.1.1.2.3.1","1155","","","","0"
"2021/2022","OCAD University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612668777","144.1.1.1.1.2.3.1","1227","","","","0"
"2022/2023","OCAD University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612668777","144.1.1.1.1.2.3.1","1308","","","","0"
"2009/2010","Ontario Tech University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612676507","145.1.1.1.1.2.3.1","294","","","","0"
"2010/2011","Ontario Tech University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612676507","145.1.1.1.1.2.3.1","297","","","","0"
"2011/2012","Ontario Tech University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612676507","145.1.1.1.1.2.3.1","357","","","","0"
"2012/2013","Ontario Tech University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612676507","145.1.1.1.1.2.3.1","483","","","","0"
"2013/2014","Ontario Tech University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612676507","145.1.1.1.1.2.3.1","576","","","","0"
"2014/2015","Ontario Tech University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612676507","145.1.1.1.1.2.3.1","684","","","","0"
"2015/2016","Ontario Tech University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612676507","145.1.1.1.1.2.3.1","672","","","","0"
"2016/2017","Ontario Tech University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612676507","145.1.1.1.1.2.3.1","648","","","","0"
"2017/2018","Ontario Tech University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612676507","145.1.1.1.1.2.3.1","630","","","","0"
"2018/2019","Ontario Tech University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612676507","145.1.1.1.1.2.3.1","606","","","","0"
"2019/2020","Ontario Tech University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612676507","145.1.1.1.1.2.3.1","720","","","","0"
"2020/2021","Ontario Tech University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612676507","145.1.1.1.1.2.3.1","774","","","","0"
"2021/2022","Ontario Tech University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612676507","145.1.1.1.1.2.3.1","1047","","","","0"
"2022/2023","Ontario Tech University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612676507","145.1.1.1.1.2.3.1","1212","","","","0"
"2009/2010","Algoma University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612697115","146.1.1.1.1.2.3.1","24","","","","0"
"2010/2011","Algoma University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612697115","146.1.1.1.1.2.3.1","36","","","","0"
"2011/2012","Algoma University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612697115","146.1.1.1.1.2.3.1","72","","","","0"
"2012/2013","Algoma University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612697115","146.1.1.1.1.2.3.1","201","","","","0"
"2013/2014","Algoma University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612697115","146.1.1.1.1.2.3.1","327","","","","0"
"2014/2015","Algoma University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612697115","146.1.1.1.1.2.3.1","330","","","","0"
"2015/2016","Algoma University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612697115","146.1.1.1.1.2.3.1","321","","","","0"
"2016/2017","Algoma University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612697115","146.1.1.1.1.2.3.1","261","","","","0"
"2017/2018","Algoma University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612697115","146.1.1.1.1.2.3.1","219","","","","0"
"2018/2019","Algoma University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612697115","146.1.1.1.1.2.3.1","246","","","","0"
"2019/2020","Algoma University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612697115","146.1.1.1.1.2.3.1","912","","","","0"
"2020/2021","Algoma University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612697115","146.1.1.1.1.2.3.1","696","","","","0"
"2021/2022","Algoma University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612697115","146.1.1.1.1.2.3.1","1662","","","","0"
"2022/2023","Algoma University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612697115","146.1.1.1.1.2.3.1","2562","","","","0"
"2021/2022","Université de l'Ontario français, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1616549973","259.1.1.1.1.2.3.1","18","","","","0"
"2022/2023","Université de l'Ontario français, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1616549973","259.1.1.1.1.2.3.1","81","","","","0"
"2021/2022","Université de Hearst, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1616551954","260.1.1.1.1.2.3.1","159","","","","0"
"2022/2023","Université de Hearst, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1616551954","260.1.1.1.1.2.3.1","168","","","","0"
"2009/2010","Collège Boréal d'art appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612715018","147.1.1.1.1.2.3.1","36","","","","0"
"2010/2011","Collège Boréal d'art appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612715018","147.1.1.1.1.2.3.1","27","","","","0"
"2011/2012","Collège Boréal d'art appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612715018","147.1.1.1.1.2.3.1","27","","","","0"
"2012/2013","Collège Boréal d'art appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612715018","147.1.1.1.1.2.3.1","180","","","","0"
"2013/2014","Collège Boréal d'art appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612715018","147.1.1.1.1.2.3.1","45","","","","0"
"2014/2015","Collège Boréal d'art appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612715018","147.1.1.1.1.2.3.1","51","","","","0"
"2015/2016","Collège Boréal d'art appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612715018","147.1.1.1.1.2.3.1","39","","","","0"
"2016/2017","Collège Boréal d'art appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612715018","147.1.1.1.1.2.3.1","42","","","","0"
"2017/2018","Collège Boréal d'art appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612715018","147.1.1.1.1.2.3.1","51","","","","0"
"2018/2019","Collège Boréal d'art appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612715018","147.1.1.1.1.2.3.1","84","","","","0"
"2019/2020","Collège Boréal d'art appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612715018","147.1.1.1.1.2.3.1","111","","","","0"
"2020/2021","Collège Boréal d'art appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612715018","147.1.1.1.1.2.3.1","129","","","","0"
